track_id,track_name,artist,genre,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,loudness,popularity
6pVW5LRWgeLaHudxauOTJU,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,album rock,0.6659999999999999,0.841,0.84,0.613,0.0312,0.0,0.113,128.70600000000002,-3.592,73
1UBQ5GK8JaQjm5VbkBZY66,Sharp Dressed Man - 2008 Remaster,ZZ Top,album rock,0.601,0.8590000000000001,0.446,0.000359,0.0276,0.00124,0.0871,125.145,-5.263,73
2gE95JskwQ1pCACTpGe1Db,Down On The Corner,Creedence Clearwater Revival,album rock,0.858,0.544,0.8740000000000001,0.583,0.0751,0.00109,0.0707,108.217,-9.289,73
72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,David Bowie,album rock,0.299,0.443,0.434,0.0748,0.0346,0.000138,0.177,139.539,-12.621,73
4JDjZ2AzlHnde5uUy0TveV,Realize,AC/DC,album rock,0.455,0.79,0.22,3.78e-06,0.0432,0.00021,0.0866,125.964,-4.049,73
05oETzWbd4SI33qK2gbJfR,Rhiannon,Fleetwood Mac,album rock,0.723,0.49,0.795,0.111,0.0296,0.0946,0.0923,129.012,-14.745,73
7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,Tom Petty,album rock,0.765,0.476,0.965,0.0504,0.0329,2.76e-06,0.165,114.02,-13.487,73
4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,album rock,0.532,0.495,0.308,0.659,0.0343,0.0,0.0754,124.936,-6.662000000000001,73
1HOMkjp0nHMaTnfAkslCQj,My Sharona,The Knack,album rock,0.586,0.7,0.897,0.0589,0.0363,0.00125,0.0318,147.245,-9.558,73
6mHOcVtsHLMuesJkswc0GZ,The Logical Song - Remastered 2010,Supertramp,album rock,0.625,0.758,0.695,0.512,0.0463,0.00022,0.153,119.719,-6.212999999999999,73
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger,album rock,0.7140000000000001,0.937,0.964,0.206,0.0399,0.0,0.0731,124.13,-2.947,73
0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,David Bowie,album rock,0.486,0.45,0.55,0.166,0.0267,2.06e-06,0.54,100.456,-10.298,73
0vFOzaXqZHahrZp6enQwQb,Money,Pink Floyd,album rock,0.469,0.537,0.7829999999999999,0.0241,0.152,0.00201,0.269,124.193,-10.421,73
5XcZRgJv3zMhTqCyESjQrF,Poison,Alice Cooper,album rock,0.28,0.908,0.26,0.0327,0.109,8.85e-06,0.18,118.698,-5.509,73
0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,AC/DC,album rock,0.457,0.904,0.48,0.000239,0.0747,0.0879,0.396,141.03799999999995,-5.303,73
3Xls4cNOwy01dtrNXb1inG,White Room,Cream,album rock,0.5529999999999999,0.5760000000000001,0.457,0.191,0.0304,0.00664,0.0365,109.827,-13.458,72
72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,Electric Light Orchestra,album rock,0.638,0.867,0.805,0.144,0.0331,0.000733,0.0846,115.692,-6.468999999999999,72
4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',The Doobie Brothers,album rock,0.575,0.912,0.843,0.0916,0.0393,0.00211,0.0562,117.399,-7.275,72
3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,album rock,0.464,0.655,0.531,0.0272,0.0608,1.34e-06,0.328,169.515,-9.058,72
34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,album rock,0.544,0.897,0.647,0.241,0.0471,0.0,0.13,157.17,-6.056,72
1I7zHEdDx8Ny5RxzYPqsU2,Reelin' In The Years,Steely Dan,album rock,0.523,0.758,0.7659999999999999,0.133,0.0403,0.0,0.0952,135.437,-9.81,72
5RgFlk1fcClZd0Y4SGYhqH,She's Always a Woman,Billy Joel,album rock,0.292,0.324,0.384,0.797,0.0346,0.000473,0.12,176.63099999999997,-11.996,72
37BTh5g05cxBIRYMbw8g2T,Rosanna,TOTO,album rock,0.365,0.513,0.7390000000000001,0.0208,0.0357,0.000147,0.205,80.64699999999998,-13.034,72
3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,Led Zeppelin,album rock,0.4370000000000001,0.8640000000000001,0.7490000000000001,0.396,0.0904,0.0314,0.242,81.39399999999998,-7.842,72
4TIJ7zSBNejpoIPaWpWRKc,Rebel Yell,Billy Idol,album rock,0.53,0.8640000000000001,0.484,0.000753,0.061,0.000459,0.354,166.312,-4.948,72
5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,Rick Springfield,album rock,0.727,0.8320000000000001,0.8220000000000001,0.1639999999999999,0.05,0.0,0.105,131.703,-5.851,72
1ynmMEK1fkyiZ6Z6F3ThEt,Centerfold,The J. Geils Band,album rock,0.653,0.677,0.888,0.249,0.0396,0.0,0.403,114.37,-12.244000000000002,72
3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,Rush,album rock,0.536,0.901,0.6659999999999999,0.00145,0.0374,0.0186,0.06,87.559,-7.211,72
71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,Journey,album rock,0.529,0.932,0.5710000000000001,0.00251,0.0488,0.00109,0.136,138.158,-7.501,72
43GS3mtezoIFiuIZCLLiDY,Every Rose Has Its Thorn - Remastered 2003,Poison,album rock,0.5329999999999999,0.637,0.292,0.16,0.0323,1.12e-05,0.369,140.167,-5.5710000000000015,72
4rcHWl68ai6KvpXlc8vbnE,Keep on Loving You,REO Speedwagon,album rock,0.306,0.722,0.41,0.0519,0.034,0.0,0.117,174.732,-5.962999999999999,72
3KhF2YiNpJvGpfiCW45R6D,Runnin' with the Devil - 2015 Remaster,Van Halen,album rock,0.472,0.9,0.42,0.148,0.0582,0.000297,0.34,95.826,-6.4060000000000015,72
52dm9op3rbfAkc1LGXgipW,Wild Horses - 2009 Mix,The Rolling Stones,album rock,0.4320000000000001,0.389,0.158,0.687,0.0255,0.0107,0.0788,139.506,-6.517,72
6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,Eagles,album rock,0.667,0.755,0.883,0.0966,0.069,6.94e-05,0.0523,109.535,-7.246,72
3Nf8oGn1okobzjDcFCvT6n,I'll Stand by You,Pretenders,album rock,0.438,0.606,0.266,0.3,0.0305,4.49e-06,0.0754,133.822,-6.549,72
0NJC0FDCODpPUntRTTQq97,Cryin',Aerosmith,album rock,0.445,0.856,0.486,0.000202,0.0327,0.0101,0.3670000000000001,105.872,-3.674,72
612VcBshQcy4mpB2utGc3H,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,album rock,0.695,0.336,0.422,0.8,0.0313,0.00264,0.701,79.109,-12.999,72
5l9c6bJmzvftumhz4TMPgk,Harvest Moon,Neil Young,album rock,0.648,0.309,0.407,0.526,0.0264,0.000249,0.124,112.929,-12.432,72
6UBjSnyP1O5W5ndJoO9vUk,Night Moves,Bob Seger,album rock,0.705,0.743,0.374,0.4320000000000001,0.042,0.0133,0.103,118.552,-6.631,71
51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,Megadeth,album rock,0.61,0.8909999999999999,0.51,0.000805,0.0587,0.0928,0.0657,139.903,-5.452000000000001,71
5dRQUolXAVX3BbCiIxmSsf,Your Love,The Outfield,album rock,0.555,0.757,0.5820000000000001,0.103,0.0601,1.16e-06,0.0631,129.607,-7.8679999999999986,71
05fHQeRbCSjKVS6z0WbQKJ,Every Time You Go Away - Radio Edit,Paul Young,album rock,0.5720000000000001,0.721,0.8440000000000001,0.187,0.0402,7.41e-06,0.216,164.252,-8.959,71
2K2M0TcglCRLLpFOzKeFZA,Sunshine Of Your Love,Cream,album rock,0.6829999999999999,0.594,0.7340000000000001,0.385,0.0347,8.609999999999999e-05,0.121,115.099,-8.289,71
2Pr1nZpt8A8WP7QYpyq6L3,Wildflowers,Tom Petty,album rock,0.537,0.315,0.575,0.588,0.0271,2.29e-05,0.206,86.81299999999996,-13.79,71
5EWPGh7jbTNO2wakv8LjUI,Free Bird,Lynyrd Skynyrd,album rock,0.249,0.8340000000000001,0.338,0.0738,0.0577,9.48e-05,0.0924,118.223,-8.21,71
6gQUbFwwdYXlKdmqRoWKJe,Dude (Looks Like A Lady),Aerosmith,album rock,0.54,0.982,0.91,0.435,0.0458,3.37e-05,0.0457,126.294,-2.962,71
29wJiSQcze8HEmxkUQykyp,Carrie,Europe,album rock,0.455,0.487,0.139,0.114,0.0264,2.43e-06,0.358,136.482,-7.112,71
7nemcVsXVFZF01iqpIIo2Y,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,album rock,0.456,0.863,0.532,0.133,0.0894,0.0538,0.0553,135.96200000000002,-3.551,71
29SyMC0plk6qw8NMF7lfRL,You Really Got Me - Mono Mix,The Kinks,album rock,0.573,0.939,0.963,0.493,0.0808,0.0,0.0994,137.382,-6.441,71
2vz1CsL5WBsbpBcwgboTAw,"Footloose - From ""Footloose"" Soundtrack",Kenny Loggins,album rock,0.583,0.905,0.6459999999999999,0.0984,0.0733,0.00019,0.0593,173.982,-6.1320000000000014,71
6W2VbtvMrDXm5vYeB7amkO,Footloose,Kenny Loggins,album rock,0.546,0.895,0.494,0.0819,0.0579,1.42e-05,0.0768,174.08900000000003,-7.189,71
3ix6K4wZY29bCujrSznwFZ,Let's Dance - 2018 Remaster,David Bowie,album rock,0.654,0.743,0.632,0.0125,0.0605,0.0272,0.153,114.846,-7.44,71
5DnT9a5IM3eMjKgXTWVJvi,Have You Ever Seen The Rain,Creedence Clearwater Revival,album rock,0.743,0.47,0.89,0.0936,0.029,3.15e-05,0.186,116.122,-13.154000000000002,71
1Qrdlkgg9I4J7r3P4kZNwr,Missing You,John Waite,album rock,0.552,0.552,0.593,0.052,0.0364,0.0,0.046,208.571,-9.736,71
3ZE3wv8V3w2T2f7nOCjV0N,Life on Mars? - 2015 Remaster,David Bowie,album rock,0.442,0.384,0.216,0.639,0.0414,7.7e-05,0.0539,123.281,-14.635,71
17S4XrLvF5jlGvGCJHgF51,Learning To Fly,Tom Petty and the Heartbreakers,album rock,0.6509999999999999,0.7659999999999999,0.949,0.206,0.0299,0.00103,0.362,116.74,-9.935,71
1JkZg3eMQTmTn93E8Yd3UL,I Want You to Want Me,Cheap Trick,album rock,0.8059999999999999,0.462,0.736,0.78,0.0298,0.0134,0.15,92.726,-12.778,71
19Shlms2uTnOjIUg50TXzd,Never Going Back Again - 2004 Remaster,Fleetwood Mac,album rock,0.654,0.336,0.947,0.858,0.0379,0.385,0.0786,176.083,-12.825,71
5cfYurP1XKldMBtvBBJiTs,Ramblin' Man,Allman Brothers Band,album rock,0.349,0.6920000000000001,0.952,0.462,0.0338,0.00266,0.197,179.396,-11.691,71
4fUU9WKxEgJXyrZJsUA2iP,Can't You See,The Marshall Tucker Band,album rock,0.406,0.713,0.5770000000000001,0.276,0.0348,0.00354,0.112,164.44400000000005,-5.49,71
1H4idkmruFoJBg1DvUv2tY,Band On The Run - Remastered 2010,Wings,album rock,0.479,0.601,0.669,0.0832,0.0318,0.0014199999999999,0.11,124.966,-8.806000000000003,71
49MHCPzvMLXhRjDantBMVH,Just the Way You Are,Billy Joel,album rock,0.589,0.453,0.513,0.703,0.0397,2.54e-05,0.134,139.148,-8.912,71
4lJ6YVXQ0jUk5ILu0PSrA4,Ooh La La,Faces,album rock,0.601,0.574,0.8,0.579,0.03,1.14e-05,0.216,147.964,-8.166,71
3OeUlriM0EZHdWleJtjoVr,Got My Mind Set On You - Remastered 2004,George Harrison,album rock,0.767,0.8540000000000001,0.963,0.465,0.0426,2.03e-06,0.485,149.20600000000005,-6.947,71
3BEZCNZSmVv30vsMNSOCri,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,album rock,0.5579999999999999,0.524,0.636,0.321,0.0459,0.000952,0.94,93.654,-11.626,70
1hHGUdFaiJHw9hVZGJWYO2,Midnight Rider,Allman Brothers Band,album rock,0.585,0.532,0.68,0.209,0.0268,0.00797,0.227,94.461,-9.673,70
2OgVsp77En2nju8pnCieVU,Waiting for a Girl like You,Foreigner,album rock,0.33,0.469,0.433,0.31,0.0335,2.3e-06,0.0402,201.327,-9.286,70
6V50MyHPGhEmwYu0Wdyf0t,The Way It Is,Bruce Hornsby,album rock,0.5820000000000001,0.6890000000000001,0.531,0.607,0.0277,0.0571,0.145,111.166,-12.203,70
1WeoeHh0TSzsApyJ6Q8OOK,I'll Be Over You,TOTO,album rock,0.515,0.277,0.413,0.062,0.0255,0.0,0.258,82.167,-17.85,70
0HOrDVS349XFcpCYsO2hAP,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,album rock,0.475,0.439,0.76,0.000146,0.0427,0.000277,0.223,118.392,-15.039,70
70Z9t1qhytWtG4cCmmi7mU,I Wanna Rock,Twisted Sister,album rock,0.504,0.911,0.6709999999999999,0.00512,0.0738,0.0123,0.355,106.244,-2.97,70
0OBwxFLu6Yj61s2OagYbgY,Gimme All Your Lovin',ZZ Top,album rock,0.63,0.7879999999999999,0.63,0.00322,0.0298,0.0237,0.0883,120.059,-6.7,70
1RJeiAIwR9pZBgJA8ndZLL,"Paint It, Black - Mono",The Rolling Stones,album rock,0.505,0.836,0.764,0.0103,0.101,0.0771,0.295,159.66899999999995,-7.383999999999999,70
4feXJ5IC3avXsVW9WNFSag,Rock N Roll Train,AC/DC,album rock,0.547,0.931,0.6970000000000001,0.000998,0.0615,0.0118,0.278,118.4,-2.356,70
4alHo6RGd0D3OUbTPExTHN,Just What I Needed,The Cars,album rock,0.619,0.579,0.69,0.0152,0.0473,6.4e-05,0.0858,127.224,-9.307,70
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,The Animals,album rock,0.295,0.584,0.228,0.000385,0.0345,0.218,0.0996,117.2,-6.6960000000000015,70
2BstRQGodshjGpeDGQiNgo,Do It Again,Steely Dan,album rock,0.682,0.537,0.963,0.218,0.0323,3.07e-05,0.0556,124.574,-10.254,70
4a5pNRjwmzYQuEY1E7O6pj,Breakfast In America - Remastered,Supertramp,album rock,0.532,0.6629999999999999,0.7559999999999999,0.425,0.0292,1.07e-06,0.0734,75.14,-5.886,70
2RaA6kIcvomt77qlIgGhCT,Breaking the Law,Judas Priest,album rock,0.362,0.961,0.491,0.024,0.0857,9.35e-06,0.159,164.019,-5.664,70
58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,Scorpions,album rock,0.482,0.617,0.718,0.00543,0.0458,0.000146,0.284,125.697,-12.931,70
2nVHqZbOGkKWzlcy1aMbE7,Kashmir - 1990 Remaster,Led Zeppelin,album rock,0.48,0.536,0.581,0.488,0.0427,4.22e-05,0.155,80.617,-11.166,70
2w4EpqGasrz9qdTwocx54t,Open Arms,Journey,album rock,0.405,0.21,0.174,0.584,0.0279,0.0,0.139,100.577,-13.214,70
5HQEmiV2lKnSO6qa2fsR7x,I'm Not In Love,10cc,album rock,0.404,0.523,0.1639999999999999,0.685,0.0575,0.000498,0.282,133.738,-15.7,70
608xszaAxVh4m7NcKJiAbF,One of These Nights - 2013 Remaster,Eagles,album rock,0.655,0.606,0.765,0.0603,0.0285,0.0789,0.0757,110.061,-10.385,70
0GGxVTb0UwDwdaKNjBdCn3,Woman - Remastered 2010,John Lennon,album rock,0.588,0.6559999999999999,0.746,0.378,0.0224,0.00227,0.042,79.70100000000002,-6.3729999999999976,70
1ju7EsSGvRybSNEsRvc7qY,Simple Man,Lynyrd Skynyrd,album rock,0.422,0.752,0.403,0.0366,0.0449,0.000119,0.129,120.471,-8.682,70
78FHUZRbFDCG6VkRAQdFLm,Broken Wings,Mr. Mister,album rock,0.286,0.5,0.443,0.134,0.0357,4.57e-05,0.108,99.162,-14.281,70
1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,Billy Idol,album rock,0.6729999999999999,0.8140000000000001,0.728,0.0133,0.0367,0.00293,0.343,147.19299999999996,-5.4110000000000005,70
36gPq8WG7tDxrblyGVUCiT,Up Around The Bend,Creedence Clearwater Revival,album rock,0.589,0.85,0.813,0.0606,0.0343,0.779,0.274,130.31799999999998,-6.143,70
67eX1ovaHyVPUinMHeUtIM,Hurts So Good,John Mellencamp,album rock,0.785,0.737,0.971,0.042,0.0363,0.000107,0.108,125.447,-5.306,70
3vV3cr2TpPqFk07zxYUbla,Cum on Feel the Noize,Quiet Riot,album rock,0.409,0.92,0.37,0.00719,0.12,0.00105,0.0823,145.085,-5.439,70
0UAJH0k4k3slcE83a9UGCe,Lola - Coca Cola Version,The Kinks,album rock,0.474,0.917,0.902,0.5820000000000001,0.0395,0.231,0.201,152.113,-4.19,70
2VSbEXqs6NbNiZSTcHlIDR,My Sacrifice,Creed,album rock,0.32,0.88,0.257,0.000101,0.0504,4.31e-06,0.076,146.349,-6.035,70
3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,Led Zeppelin,album rock,0.468,0.607,0.8859999999999999,0.072,0.0336,0.000852,0.225,98.429,-11.367,70
39qYD4J4BKvZMQgxfXl5bv,Eye In The Sky,The Alan Parsons Project,album rock,0.823,0.417,0.522,0.562,0.032,0.00098,0.0765,111.928,-12.643,70
0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,Pat Benatar,album rock,0.741,0.58,0.944,0.117,0.0304,3.3100000000000005e-05,0.212,127.402,-9.05,70
4gLrfXB3CgRlIPH7KTVKA4,Rejection,AC/DC,album rock,0.526,0.871,0.745,1.74e-05,0.032,0.0001419999999999,0.0573,109.82,-4.132,70
6jtUOVRO4p09Z7E35ERRL7,Demon Fire,AC/DC,album rock,0.521,0.8809999999999999,0.564,4.93e-06,0.0387,0.0114,0.141,160.026,-5.309,70
3TO7bbrUKrOSPGRTB5MeCz,Time,Pink Floyd,album rock,0.358,0.48,0.356,0.521,0.0849,0.00428,0.178,120.317,-11.79,70
1bKQ48M9onID2kbSpRy8kK,Send Me An Angel,Scorpions,album rock,0.153,0.417,0.166,0.434,0.0318,0.0006219999999999,0.211,80.87,-11.587,70
0cKk8BKEi7zXbdrYdyqBP5,Behind Blue Eyes,The Who,album rock,0.394,0.622,0.342,0.213,0.0336,4.45e-05,0.0892,126.844,-8.258,70
61UuPxxYUvacEH6SHIK3sU,Brown Sugar - 2009 Mix,The Rolling Stones,album rock,0.633,0.934,0.963,0.219,0.0344,0.00021,0.0592,128.606,-3.594,70
0YZ3J8xzGwLOg4yEgST1YK,With A Little Help From My Friends,Joe Cocker,album rock,0.307,0.43,0.305,0.288,0.0629,0.000994,0.0988,145.224,-11.333,70
0GTK6TesV108Jj5D3MHsYb,Owner of a Lonely Heart,Yes,album rock,0.7440000000000001,0.7979999999999999,0.89,0.175,0.0364,0.00367,0.26,125.061,-5.981,70
6QDbGdbJ57Mtkflsg42WV5,Hot for Teacher - 2015 Remaster,Van Halen,album rock,0.551,0.947,0.466,0.0006519999999999,0.152,0.000257,0.0637,127.657,-4.671,70
1VN2vWSkSmMKOhxr8lHzSx,Seven Wonders - 2017 Remaster,Fleetwood Mac,album rock,0.7070000000000001,0.625,0.634,0.0259,0.0303,5.42e-05,0.104,119.049,-9.529,69
1GqlvSEtMx5xbGptxOTTyk,Peace of Mind,Boston,album rock,0.421,0.677,0.6829999999999999,0.000989,0.0343,9.65e-05,0.211,127.67,-6.183,69
2ctvdKmETyOzPb2GiJJT53,Breathe (In the Air),Pink Floyd,album rock,0.431,0.375,0.258,0.391,0.0347,0.721,0.143,128.153,-15.142,69
4U6mBgGP8FXN6UH4T3AJhu,"Up Where We Belong - From ""An Officer And A Gentleman""",Joe Cocker,album rock,0.624,0.306,0.227,0.634,0.0318,2.67e-05,0.0632,139.912,-11.831,69
3KPwt1LBpt1jVSHz8GXERo,Feel like Makin' Love - 2015 Remaster,Bad Company,album rock,0.5429999999999999,0.529,0.746,0.326,0.0301,0.00269,0.7090000000000001,85.126,-9.717,69
0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times - 1993 Remaster,Led Zeppelin,album rock,0.476,0.7170000000000001,0.753,0.0382,0.0949,7.609999999999999e-05,0.0818,93.584,-9.192,69
42T2QQv3xgBlpQxaSP7lnK,One Last Breath,Creed,album rock,0.386,0.677,0.195,0.0084099999999999,0.0346,0.00366,0.341,126.602,-5.83,69
00qOE7OjRl0BpYiCiweZB2,Juke Box Hero,Foreigner,album rock,0.357,0.653,0.522,0.0828,0.0654,0.0,0.0844,176.64700000000005,-5.553999999999999,69
1Y373MqadDRtclJNdnUXVc,Paranoid - 2012 - Remaster,Black Sabbath,album rock,0.412,0.6579999999999999,0.454,4.52e-05,0.0708,0.000774,0.176,163.071,-12.050999999999998,69
2hitsKa8SthKhRJBXUHbIv,Our House,"Crosby, Stills, Nash & Young",album rock,0.593,0.205,0.377,0.8959999999999999,0.0479,5.460000000000001e-05,0.119,140.279,-14.601,69
3FR2w9O5i9q3unY3gyjq6E,Through The Mists Of Time,AC/DC,album rock,0.57,0.753,0.477,1.62e-06,0.0365,0.627,0.133,119.99,-5.98,69
0S3gpZzlT9Hb7CCSV2owX7,"Mama, I'm Coming Home",Ozzy Osbourne,album rock,0.282,0.6559999999999999,0.242,0.0105,0.0302,0.0,0.0892,139.352,-6.557,69
2hdNya0b6Cc2YJ8IyaQIWp,Livin' Thing,Electric Light Orchestra,album rock,0.5489999999999999,0.6509999999999999,0.368,0.583,0.0323,0.0,0.121,122.818,-7.097,69
16XeptMdlJTWWeIrwEAOvv,Old Man - 2009 Remaster,Neil Young,album rock,0.7020000000000001,0.244,0.444,0.431,0.0355,0.00867,0.0963,141.317,-15.286,69
05NYcsjJwOYq4jIiKPVj9p,Hard To Handle,The Black Crowes,album rock,0.599,0.79,0.961,0.00257,0.043,0.00181,0.312,103.783,-3.58,69
06hy0gi5aLXcWRjnj9fgoh,Witch's Spell,AC/DC,album rock,0.616,0.8009999999999999,0.4,0.000165,0.0342,3.97e-05,0.11,120.029,-4.39,69
23IJ5wLRhEZ9DOuia5mPiZ,Who Are You,The Who,album rock,0.6509999999999999,0.648,0.49,0.262,0.0501,0.0042,0.0655,156.372,-11.409,69
2lFFiNm0XtgJ6wkdncTB4k,Drive - 2017 Remaster,The Cars,album rock,0.261,0.703,0.405,0.115,0.0414,0.00078,0.102,83.495,-7.871,69
5gOd6zDC8vhlYjqbQdJVWP,Baker Street,Gerry Rafferty,album rock,0.4970000000000001,0.349,0.421,0.0929,0.0297,0.028,0.259,113.762,-14.0,69
1CQqupcyMg7176PPmIVmSj,Renegade,Styx,album rock,0.4920000000000001,0.552,0.655,0.0151,0.0341,3.74e-05,0.0723,105.623,-12.321,69
2ccUQnjjNWT0rsNnsBpsCA,Surrender,Cheap Trick,album rock,0.524,0.955,0.8690000000000001,0.00717,0.0411,8.77e-06,0.659,133.849,-7.081,69
0qgrrDnUUhyxpxbBznUnzg,18 and Life,Skid Row,album rock,0.466,0.648,0.305,0.0023,0.028,1.49e-05,0.112,90.435,-11.101,69
2wvMC5EyaaYQwBfiwwY2xE,Life's Been Good,Joe Walsh,album rock,0.505,0.476,0.542,0.25,0.0711,0.00915,0.113,99.31,-12.897,69
2jz6rWGqVCYsymwxGoaON4,Detroit Rock City,KISS,album rock,0.546,0.9,0.447,0.0421,0.0691,4.57e-05,0.292,90.591,-6.728,69
4ZoBC5MhSEzuknIgAkBaoT,My Life,Billy Joel,album rock,0.741,0.647,0.804,0.108,0.0427,0.00139,0.0555,131.097,-12.878,69
6fybp4N6eW3bsFAvARxyVe,Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,album rock,0.518,0.938,0.71,0.021,0.0416,0.000305,0.288,139.138,-5.964,69
3wfujdbamR3Z46F4xav7LM,Drive,The Cars,album rock,0.5820000000000001,0.606,0.504,0.124,0.0289,0.00139,0.151,111.441,-9.961,69
32Gf5A7Hr8RdgggXG0Fdks,Have You Ever Really Loved A Woman?,Bryan Adams,album rock,0.57,0.478,0.358,0.536,0.0322,1.33e-05,0.0931,145.517,-10.185,69
0Kq6RzOqkHxnfiA9OGqReU,Kick You When You're Down,AC/DC,album rock,0.675,0.93,0.778,8.32e-05,0.0319,0.000454,0.315,110.013,-4.515,69
78JmElAFmrPNhLjovDR9Jm,All Day and All of the Night,The Kinks,album rock,0.551,0.86,0.723,0.262,0.0796,4.57e-06,0.0558,136.921,-7.838999999999999,68
6L5BZEcZmD6RBJnimzlyKr,Nights In White Satin - Single Version / Mono Mix,The Moody Blues,album rock,0.195,0.483,0.173,0.465,0.03,0.4970000000000001,0.0686,84.71,-4.9910000000000005,68
1ZyQEn0iceHj0Lbt6I6Op3,Wild Reputation,AC/DC,album rock,0.737,0.7090000000000001,0.8390000000000001,0.00012,0.0337,0.00294,0.199,108.016,-5.744,68
0pUVeEgZuNyFzIMKp67RbS,Eyes Without A Face,Billy Idol,album rock,0.391,0.815,0.647,0.0177,0.0518,0.00226,0.276,84.383,-6.197,68
5izGeTxueiFX1UPFGohY9w,Addicted To Love,Robert Palmer,album rock,0.7020000000000001,0.578,0.975,0.382,0.031,5.89e-06,0.0425,111.617,-13.415,68
0upLyFR8Rr52ZpMp5esQoq,You Really Got Me - 2015 Remaster,Van Halen,album rock,0.454,0.946,0.647,0.0223,0.13,0.0,0.173,138.18,-5.978,68
5wTM2Bm8phDwHAuOsfBwhU,2000 Miles - 2007 Remaster,Pretenders,album rock,0.22,0.708,0.453,0.00292,0.035,0.0267,0.102,66.214,-9.051,68
3gxEZXUjrNbl3TlSrTGbR5,Modern Love - 2018 Remaster,David Bowie,album rock,0.358,0.938,0.944,0.00375,0.0483,9.2e-06,0.117,182.836,-5.577000000000001,68
51pQ7vY7WXzxskwloaeqyj,Stairway to Heaven - 1990 Remaster,Led Zeppelin,album rock,0.346,0.335,0.213,0.575,0.0339,0.00674,0.185,84.204,-12.453,68
35k31HZI4z9PbBOioaI4dZ,Working for the Weekend,Loverboy,album rock,0.515,0.7659999999999999,0.774,0.0249,0.0343,0.00103,0.455,146.911,-12.768,68
3e0FzZjTXOUtiJGSClOBrI,Fly Like An Eagle,Steve Miller Band,album rock,0.561,0.754,0.642,0.61,0.112,0.0194,0.328,100.08,-12.769,68
2PFIZFcGry0po3ZfRZkzKc,Hysteria,Def Leppard,album rock,0.659,0.846,0.659,0.0318,0.0274,0.0144,0.203,107.01,-5.507999999999999,68
57ebBLITHpRgRKGrlbxMZS,Faithfully,Journey,album rock,0.202,0.644,0.252,0.0979,0.0324,0.0,0.109,85.04,-5.2120000000000015,68
6LbbHFEajG9e4m0G3L47c4,Pinball Wizard,The Who,album rock,0.5429999999999999,0.715,0.468,0.0192,0.0356,0.0,0.256,124.011,-8.89,68
4u9f8hqstB7iITDJNzKhQx,My Generation - Stereo Version,The Who,album rock,0.412,0.782,0.705,0.308,0.058,0.00822,0.0775,96.732,-9.186,68
3RTUfvRgq3pYTf7XY0FIcS,Lookin' Out My Back Door,Creedence Clearwater Revival,album rock,0.745,0.6559999999999999,0.858,0.188,0.0405,0.00337,0.0941,105.318,-6.393,68
1ZozJfi8u9cO2Ob8KwiwNT,Higher,Creed,album rock,0.459,0.83,0.431,5.15e-05,0.0364,0.00014,0.206,155.827,-6.254,68
6beFuzSjwhOKFZp2aqYDdY,Amazing,Aerosmith,album rock,0.308,0.747,0.278,0.0645,0.037,8.27e-05,0.431,139.454,-5.434,68
6s0NHplywwr1IjnQpUpWJk,Bad To The Bone,George Thorogood & The Destroyers,album rock,0.459,0.727,0.955,0.00614,0.0303,0.0652,0.384,149.231,-11.777,68
